kegg_id,ncbi_gene_id
C07073,199974
C07073,260293
C07073,284541
C07073,29785
C07073,57834
C07073,64816
C07073,66002
C07073,1066
C07073,124641
C07073,221223
C07073,23491
C07073,8824
C07086,218
C07086,221
C07086,222
C07108,2326
C07108,2327
C07108,2328
C07108,2329
C07108,2330
C07108,100861540
C07108,107987478
C07108,107987479
C07108,11283
C07108,1543
C07108,1544
C07108,1545
C07108,1551
C07108,1553
C07108,1558
C07108,1562
C07108,1564
C07108,1565
C07108,1572
C07108,1573
C07108,1577
C07108,1579
C07108,1580
C07108,199974
C07108,260293
C07108,284541
C07108,29785
C07108,57834
C07108,64816
C07108,66002
C07118,10449
C07118,30
C07118,3032
C07281,1725
C07282,83475
C07282,1725
C07292,10935
C07293,10935
C07295,57412
C07296,6342
C07297,6342
C07326,83592
C07328,285148
C07343,5264
C07344,1576
C07446,1066
C07446,124641
C07446,221223
C07446,23491
C07446,8824
C07447,10
C07447,9
C07447,1066
C07447,124641
C07447,221223
C07447,23491
C07447,8824
C07480,7498
C07481,100861540
C07481,107987478
C07481,107987479
C07481,11283
C07481,1543
C07481,1544
C07481,1545
C07481,1551
C07481,1553
C07481,1558
C07481,1562
C07481,1564
C07481,1565
C07481,1572
C07481,1573
C07481,1577
C07481,1579
C07481,1580
C07481,199974
C07481,260293
C07481,284541
C07481,29785
C07481,57834
C07481,64816
C07481,66002
C07490,124
C07490,125
C07490,126
C07490,127
C07490,128
C07490,130
C07490,131
C07490,10720
C07490,10941
C07490,54490
C07490,54575
C07490,54576
C07490,54577
C07490,54578
C07490,54579
C07490,54600
C07490,54657
C07490,54658
C07490,54659
C07490,574537
C07490,7363
C07490,7364
C07490,7365
C07490,7366
C07490,7367
C07490,79799
C07496,100861540
C07496,107987478
C07496,107987479
C07496,11283
C07496,1543
C07496,1544
C07496,1545
C07496,1551
C07496,1553
C07496,1558
C07496,1562
C07496,1564
C07496,1565
C07496,1572
C07496,1573
C07496,1577
C07496,1579
C07496,1580
C07496,199974
C07496,260293
C07496,284541
C07496,29785
C07496,57834
C07496,64816
C07496,66002
C07535,100861540
C07535,107987478
C07535,107987479
C07535,11283
C07535,1543
C07535,1544
C07535,1545
C07535,1551
C07535,1553
C07535,1558
C07535,1562
C07535,1564
C07535,1565
C07535,1572
C07535,1573
C07535,1577
C07535,1579
C07535,1580
C07535,199974
C07535,260293
C07535,284541
C07535,29785
C07535,57834
C07535,64816
C07535,66002
C07565,10
C07565,9
C07572,100861540
C07572,107987478
C07572,107987479
C07572,11283
C07572,1543
C07572,1544
C07572,1545
C07572,1551
C07572,1553
C07572,1558
C07572,1562
C07572,1564
C07572,1565
C07572,1572
C07572,1573
C07572,1577
C07572,1579
C07572,1580
C07572,199974
C07572,260293
C07572,284541
C07572,29785
C07572,57834
C07572,64816
C07572,66002
C07572,4128
C07572,4129
C07585,10
C07585,9
C07585,1066
C07585,124641
C07585,221223
C07585,23491
C07585,8824
C07635,340811
C07635,8644
C07639,1735
C07645,124
C07645,125
C07645,126
C07645,127
C07645,128
C07645,130
C07645,131
C07645,218
C07645,221
C07645,222
C07645,10314
C07645,119391
C07645,221357
C07645,25774
C07645,27306
C07645,2938
C07645,2939
C07645,2940
C07645,2941
C07645,2944
C07645,2946
C07645,2947
C07645,2948
C07645,2949
C07645,2950
C07645,2952
C07645,2953
C07645,373156
C07645,4257
C07645,4258
C07645,4259
C07645,653689
C07645,9446
C07646,218
C07646,221
C07646,222
C07648,3251
C07649,1806
C07649,7372
C07649,151531
C07649,7378
C07649,1890
C07712,1591
C07712,1594
C08276,55256
C08299,11185
C08325,57733
C08334,57733
C08362,147111
C08492,124
C08492,125
C08492,126
C08492,127
C08492,128
C08492,130
C08492,131
C08601,6121
C08821,1717
C08825,51478
C08825,79154
C09099,57733
C09126,57733
C09332,2356
C09844,1576
C10208,57733
C10216,57733
C10974,26
C11004,1066
C11004,124641
C11004,221223
C11004,23491
C11004,8824
C11038,10201
C11038,221264
C11038,29922
C11038,4830
C11038,4831
C11038,4832
C11038,4833
C11038,654364
C11039,10201
C11039,221264
C11039,29922
C11039,4830
C11039,4831
C11039,4832
C11039,4833
C11039,654364
C11039,10514
C11039,10721
C11039,11201
C11039,201973
C11039,27343
C11039,27434
C11039,353497
C11039,51426
C11039,54107
C11039,5422
C11039,5423
C11039,5424
C11039,5426
C11039,5427
C11039,5428
C11039,5429
C11039,56655
C11039,5980
C11061,10720
C11061,10941
C11061,54490
C11061,54575
C11061,54576
C11061,54577
C11061,54578
C11061,54579
C11061,54600
C11061,54657
C11061,54658
C11061,54659
C11061,574537
C11061,7363
C11061,7364
C11061,7365
C11061,7366
C11061,7367
C11061,79799
C11088,10314
C11088,119391
C11088,221357
C11088,25774
C11088,27306
C11088,2938
C11088,2939
C11088,2940
C11088,2941
C11088,2944
C11088,2946
C11088,2947
C11088,2948
C11088,2949
C11088,2950
C11088,2952
C11088,2953
C11088,373156
C11088,4257
C11088,4258
C11088,4259
C11088,653689
C11088,9446
C11131,10720
C11131,10941
C11131,54490
C11131,54575
C11131,54576
C11131,54577
C11131,54578
C11131,54579
C11131,54600
C11131,54657
C11131,54658
C11131,54659
C11131,574537
C11131,7363
C11131,7364
C11131,7365
C11131,7366
C11131,7367
C11131,79799
C11132,10720
C11132,10941
C11132,54490
C11132,54575
C11132,54576
C11132,54577
C11132,54578
C11132,54579
C11132,54600
C11132,54657
C11132,54658
C11132,54659
C11132,574537
C11132,7363
C11132,7364
C11132,7365
C11132,7366
C11132,7367
C11132,79799
C11133,10720
C11133,10941
C11133,54490
C11133,54575
C11133,54576
C11133,54577
C11133,54578
C11133,54579
C11133,54600
C11133,54657
C11133,54658
C11133,54659
C11133,574537
C11133,7363
C11133,7364
C11133,7365
C11133,7366
C11133,7367
C11133,79799
C11134,10720
C11134,10941
C11134,54490
C11134,54575
C11134,54576
C11134,54577
C11134,54578
C11134,54579
C11134,54600
C11134,54657
C11134,54658
C11134,54659
C11134,574537
C11134,7363
C11134,7364
C11134,7365
C11134,7366
C11134,7367
C11134,79799
C11135,10720
C11135,10941
C11135,54490
C11135,54575
C11135,54576
C11135,54577
C11135,54578
C11135,54579
C11135,54600
C11135,54657
C11135,54658
C11135,54659
C11135,574537
C11135,7363
C11135,7364
C11135,7365
C11135,7366
C11135,7367
C11135,79799
C11136,10720
C11136,10941
C11136,54490
C11136,54575
C11136,54576
C11136,54577
C11136,54578
C11136,54579
C11136,54600
C11136,54657
C11136,54658
C11136,54659
C11136,574537
C11136,7363
C11136,7364
C11136,7365
C11136,7366
C11136,7367
C11136,79799
C11148,100861540
C11148,107987478
C11148,107987479
C11148,11283
C11148,1543
C11148,1544
C11148,1545
C11148,1551
C11148,1553
C11148,1558
C11148,1562
C11148,1564
C11148,1565
C11148,1572
C11148,1573
C11148,1577
C11148,1579
C11148,1580
C11148,199974
C11148,260293
C11148,284541
C11148,29785
C11148,57834
C11148,64816
C11148,66002
C11150,218
C11150,221
C11150,222
C11173,10720
C11173,10941
C11173,54490
C11173,54575
C11173,54576
C11173,54577
C11173,54578
C11173,54579
C11173,54600
C11173,54657
C11173,54658
C11173,54659
C11173,574537
C11173,7363
C11173,7364
C11173,7365
C11173,7366
C11173,7367
C11173,79799
C11173,1066
C11173,124641
C11173,221223
C11173,23491
C11173,8824
C11173,2990
C11173,9365
C11174,117283
C11174,51447
C11174,9807
C11174,23262
C11174,9677
C11278,10314
C11278,119391
C11278,221357
C11278,25774
C11278,27306
C11278,2938
C11278,2939
C11278,2940
C11278,2941
C11278,2944
C11278,2946
C11278,2947
C11278,2948
C11278,2949
C11278,2950
C11278,2952
C11278,2953
C11278,373156
C11278,4257
C11278,4258
C11278,4259
C11278,653689
C11278,9446
C11301,6822
C11376,10720
C11376,10941
C11376,54490
C11376,54575
C11376,54576
C11376,54577
C11376,54578
C11376,54579
C11376,54600
C11376,54657
C11376,54658
C11376,54659
C11376,574537
C11376,7363
C11376,7364
C11376,7365
C11376,7366
C11376,7367
C11376,79799
C11376,2990
C11376,9365
C11377,6480
C11377,84620
C11409,1557
C11409,1559
C11439,64146
C11440,64146
C11455,1595
C11455,3930
C11455,7108
C11475,4255
C11508,1595
C11508,3930
C11508,7108
C11509,6307
C11522,10682
C11524,11163
C11524,11165
C11524,170685
C11524,440672
C11524,55190
C11525,11163
C11525,11165
C11525,170685
C11525,440672
C11525,55190
C11526,117283
C11526,51447
C11526,9807
C11526,23262
C11526,9677
C11526,11163
C11526,11165
C11526,170685
C11526,440672
C11526,55190
C11527,84842
C11537,4190
C11537,4191
C11547,313
C11548,313
C11553,222537
C11553,9957
C11553,9956
C11553,9953
C11553,9955
C11554,5286
C11554,5287
C11554,5288
C11554,3633
C11554,4952
C11554,56623
C11554,8867
C11554,8871
C11554,4534
C11554,55613
C11554,64419
C11554,8776
C11554,8897
C11554,8898
C11554,9107
C11554,9108
C11554,9110
C11554,3631
C11554,8821
C11554,3635
C11554,3636
C11555,253430
C11556,200576
C11556,4534
C11556,55613
C11556,64419
C11556,8776
C11556,8897
C11556,8898
C11556,9107
C11556,9108
C11556,9110
C11557,5305
C11557,79837
C11557,8396
C11557,200576
C11557,55529
C11557,90809
C11557,4534
C11557,55613
C11557,64419
C11557,8776
C11557,8897
C11557,8898
C11557,9107
C11557,9108
C11557,9110
C11572,201595
C11572,3703
C11583,10314
C11583,119391
C11583,221357
C11583,25774
C11583,27306
C11583,2938
C11583,2939
C11583,2940
C11583,2941
C11583,2944
C11583,2946
C11583,2947
C11583,2948
C11583,2949
C11583,2950
C11583,2952
C11583,2953
C11583,373156
C11583,4257
C11583,4258
C11583,4259
C11583,653689
C11583,9446
C11695,158584
C11695,2166
C11735,1066
C11735,124641
C11735,221223
C11735,23491
C11735,8824
C11736,1890
C11736,7083
C11736,7084
C11785,100861540
C11785,107987478
C11785,107987479
C11785,11283
C11785,1543
C11785,1544
C11785,1545
C11785,1551
C11785,1553
C11785,1558
C11785,1562
C11785,1564
C11785,1565
C11785,1572
C11785,1573
C11785,1577
C11785,1579
C11785,1580
C11785,199974
C11785,260293
C11785,284541
C11785,29785
C11785,57834
C11785,64816
C11785,66002
C11823,3034
C11907,23483
C11924,217
C11924,219
C11924,223
C11924,224
C11924,501
C11945,1892
C11945,1962
C11945,3030
C11946,1892
C11946,1962
C11946,3030
C11947,1892
C11947,1962
C11947,3030
C12126,123099
C12126,8560
C12126,253782
C12126,91012
C12126,204219
C12126,29956
C12126,79603
C12126,10715
C12126,125981
C12126,340485
C12126,427
C12126,56624
C12144,123099
C12144,8560
C12144,204219
C12144,29956
C12144,79603
C12144,125981
C12144,340485
C12144,427
C12144,56624
C12145,123099
C12145,8560
C12145,79152
C12145,204219
C12145,29956
C12145,79603
C12145,125981
C12145,340485
C12145,427
C12145,56624
C12146,204219
C12146,29956
C12146,79603
C12205,137902
C12205,4025
C12205,7837
C12205,8288
C12205,9588
C12214,7086
C12214,8277
C12214,84076
C12215,7086
C12215,8277
C12215,84076
C12248,646625
C12270,10003
C12270,10004
C12270,2346
C12270,254827
C12270,284716
C12270,57494
C12287,83875
C12296,285148
C12448,1066
C12448,124641
C12448,221223
C12448,23491
C12448,8824
C12455,314
C12455,8639
C12632,2990
C12632,9365
C12650,1066
C12650,124641
C12650,221223
C12650,23491
C12650,8824
C12739,1890
C12739,81602
C12739,978
C13050,23098
C13050,683
C13050,952
C13051,683
C13051,952
C13378,7086
C13378,8277
C13378,84076
C13425,27235
C13550,10858
C13550,51302
C13636,5444
C13636,5445
C13636,5446
C13645,10314
C13645,119391
C13645,221357
C13645,25774
C13645,27306
C13645,2938
C13645,2939
C13645,2940
C13645,2941
C13645,2944
C13645,2946
C13645,2947
C13645,2948
C13645,2949
C13645,2950
C13645,2952
C13645,2953
C13645,373156
C13645,4257
C13645,4258
C13645,4259
C13645,653689
C13645,9446
C13712,1645
C13712,1646
C13712,340811
C13712,8644
C13712,1586
C13713,1646
C13713,340811
C13713,8644
C13747,100861540
C13747,107987478
C13747,107987479
C13747,11283
C13747,1543
C13747,1544
C13747,1545
C13747,1551
C13747,1553
C13747,1558
C13747,1562
C13747,1564
C13747,1565
C13747,1572
C13747,1573
C13747,1577
C13747,1579
C13747,1580
C13747,199974
C13747,260293
C13747,284541
C13747,29785
C13747,57834
C13747,64816
C13747,66002
C13747,7498
C13747,10
C13747,9
C14040,100861540
C14040,107987478
C14040,107987479
C14040,11283
C14040,1543
C14040,1544
C14040,1545
C14040,1551
C14040,1553
C14040,1558
C14040,1562
C14040,1564
C14040,1565
C14040,1572
C14040,1573
C14040,1577
C14040,1579
C14040,1580
C14040,199974
C14040,260293
C14040,284541
C14040,29785
C14040,57834
C14040,64816
C14040,66002
C14089,124
C14089,125
C14089,126
C14089,127
C14089,128
C14089,130
C14089,131
C14090,124
C14090,125
C14090,126
C14090,127
C14090,128
C14090,130
C14090,131
C14099,124
C14099,125
C14099,126
C14099,127
C14099,128
C14099,130
C14099,131
C14144,1892
C14144,1962
C14144,3030
C14145,1962
C14145,3028
C14145,3033
C14145,1892
C14145,3030
C14180,128
C14556,100861540
C14556,107987478
C14556,107987479
C14556,11283
C14556,1543
C14556,1544
C14556,1545
C14556,1551
C14556,1553
C14556,1558
C14556,1562
C14556,1564
C14556,1565
C14556,1572
C14556,1573
C14556,1577
C14556,1579
C14556,1580
C14556,199974
C14556,260293
C14556,284541
C14556,29785
C14556,57834
C14556,64816
C14556,66002
C14748,113612
C14749,100861540
C14749,107987478
C14749,107987479
C14749,11283
C14749,1543
C14749,1544
C14749,1545
C14749,1551
C14749,1553
C14749,1558
C14749,1562
C14749,1564
C14749,1565
C14749,1572
C14749,1573
C14749,1577
C14749,1579
C14749,1580
C14749,199974
C14749,260293
C14749,284541
C14749,29785
C14749,57834
C14749,64816
C14749,66002
C14749,113612
C14768,100861540
C14768,107987478
C14768,107987479
C14768,11283
C14768,1543
C14768,1544
C14768,1545
C14768,1551
C14768,1553
C14768,1558
C14768,1562
C14768,1564
C14768,1565
C14768,1572
C14768,1573
C14768,1577
C14768,1579
C14768,1580
C14768,199974
C14768,260293
C14768,284541
C14768,29785
C14768,57834
C14768,64816
C14768,66002
C14768,2053
C14768,79852
C14769,100861540
C14769,107987478
C14769,107987479
C14769,11283
C14769,1543
C14769,1544
C14769,1545
C14769,1551
C14769,1553
C14769,1558
C14769,1562
C14769,1564
C14769,1565
C14769,1572
C14769,1573
C14769,1577
C14769,1579
C14769,1580
C14769,199974
C14769,260293
C14769,284541
C14769,29785
C14769,57834
C14769,64816
C14769,66002
C14769,2053
C14769,79852
C14770,100861540
C14770,107987478
C14770,107987479
C14770,11283
C14770,1543
C14770,1544
C14770,1545
C14770,1551
C14770,1553
C14770,1558
C14770,1562
C14770,1564
C14770,1565
C14770,1572
C14770,1573
C14770,1577
C14770,1579
C14770,1580
C14770,199974
C14770,260293
C14770,284541
C14770,29785
C14770,57834
C14770,64816
C14770,66002
C14770,2053
C14770,79852
C14771,100861540
C14771,107987478
C14771,107987479
C14771,11283
C14771,1543
C14771,1544
C14771,1545
C14771,1551
C14771,1553
C14771,1558
C14771,1562
C14771,1564
C14771,1565
C14771,1572
C14771,1573
C14771,1577
C14771,1579
C14771,1580
C14771,199974
C14771,260293
C14771,284541
C14771,29785
C14771,57834
C14771,64816
C14771,66002
C14771,2053
C14771,79852
C14772,2053
C14772,79852
C14773,2053
C14773,79852
C14774,2053
C14774,79852
C14775,2053
C14775,79852
C14777,2879
C14778,100861540
C14778,107987478
C14778,107987479
C14778,11283
C14778,1543
C14778,1544
C14778,1545
C14778,1551
C14778,1553
C14778,1558
C14778,1562
C14778,1564
C14778,1565
C14778,1572
C14778,1573
C14778,1577
C14778,1579
C14778,1580
C14778,199974
C14778,260293
C14778,284541
C14778,29785
C14778,57834
C14778,64816
C14778,66002
C14781,100861540
C14781,107987478
C14781,107987479
C14781,11283
C14781,1543
C14781,1544
C14781,1545
C14781,1551
C14781,1553
C14781,1558
C14781,1562
C14781,1564
C14781,1565
C14781,1572
C14781,1573
C14781,1577
C14781,1579
C14781,1580
C14781,199974
C14781,260293
C14781,284541
C14781,29785
C14781,57834
C14781,64816
C14781,66002
C14782,100861540
C14782,107987478
C14782,107987479
C14782,11283
C14782,1543
C14782,1544
C14782,1545
C14782,1551
C14782,1553
C14782,1558
C14782,1562
C14782,1564
C14782,1565
C14782,1572
C14782,1573
C14782,1577
C14782,1579
C14782,1580
C14782,199974
C14782,260293
C14782,284541
C14782,29785
C14782,57834
C14782,64816
C14782,66002
C14786,100861540
C14786,107987478
C14786,107987479
C14786,11283
C14786,1543
C14786,1544
C14786,1545
C14786,1551
C14786,1553
C14786,1558
C14786,1562
C14786,1564
C14786,1565
C14786,1572
C14786,1573
C14786,1577
C14786,1579
C14786,1580
C14786,199974
C14786,260293
C14786,284541
C14786,29785
C14786,57834
C14786,64816
C14786,66002
C14786,10314
C14786,119391
C14786,221357
C14786,25774
C14786,27306
C14786,2938
C14786,2939
C14786,2940
C14786,2941
C14786,2944
C14786,2946
C14786,2947
C14786,2948
C14786,2949
C14786,2950
C14786,2952
C14786,2953
C14786,373156
C14786,4257
C14786,4258
C14786,4259
C14786,653689
C14786,9446
C14786,2052
C14787,100861540
C14787,107987478
C14787,107987479
C14787,11283
C14787,1543
C14787,1544
C14787,1545
C14787,1551
C14787,1553
C14787,1558
C14787,1562
C14787,1564
C14787,1565
C14787,1572
C14787,1573
C14787,1577
C14787,1579
C14787,1580
C14787,199974
C14787,260293
C14787,284541
C14787,29785
C14787,57834
C14787,64816
C14787,66002
C14787,10314
C14787,119391
C14787,221357
C14787,25774
C14787,27306
C14787,2938
C14787,2939
C14787,2940
C14787,2941
C14787,2944
C14787,2946
C14787,2947
C14787,2948
C14787,2949
C14787,2950
C14787,2952
C14787,2953
C14787,373156
C14787,4257
C14787,4258
C14787,4259
C14787,653689
C14787,9446
C14787,2052
C14791,10314
C14791,119391
C14791,221357
C14791,25774
C14791,27306
C14791,2938
C14791,2939
C14791,2940
C14791,2941
C14791,2944
C14791,2946
C14791,2947
C14791,2948
C14791,2949
C14791,2950
C14791,2952
C14791,2953
C14791,373156
C14791,4257
C14791,4258
C14791,4259
C14791,653689
C14791,9446
C14792,10314
C14792,119391
C14792,221357
C14792,25774
C14792,27306
C14792,2938
C14792,2939
C14792,2940
C14792,2941
C14792,2944
C14792,2946
C14792,2947
C14792,2948
C14792,2949
C14792,2950
C14792,2952
C14792,2953
C14792,373156
C14792,4257
C14792,4258
C14792,4259
C14792,653689
C14792,9446
C14793,10314
C14793,119391
C14793,221357
C14793,25774
C14793,27306
C14793,2938
C14793,2939
C14793,2940
C14793,2941
C14793,2944
C14793,2946
C14793,2947
C14793,2948
C14793,2949
C14793,2950
C14793,2952
C14793,2953
C14793,373156
C14793,4257
C14793,4258
C14793,4259
C14793,653689
C14793,9446
C14800,100861540
C14800,107987478
C14800,107987479
C14800,11283
C14800,1543
C14800,1544
C14800,1545
C14800,1551
C14800,1553
C14800,1558
C14800,1562
C14800,1564
C14800,1565
C14800,1572
C14800,1573
C14800,1577
C14800,1579
C14800,1580
C14800,199974
C14800,260293
C14800,284541
C14800,29785
C14800,57834
C14800,64816
C14800,66002
C14800,10314
C14800,119391
C14800,221357
C14800,25774
C14800,27306
C14800,2938
C14800,2939
C14800,2940
C14800,2941
C14800,2944
C14800,2946
C14800,2947
C14800,2948
C14800,2949
C14800,2950
C14800,2952
C14800,2953
C14800,373156
C14800,4257
C14800,4258
C14800,4259
C14800,653689
C14800,9446
C14800,2052
C14801,2052
C14802,100861540
C14802,107987478
C14802,107987479
C14802,11283
C14802,1543
C14802,1544
C14802,1545
C14802,1551
C14802,1553
C14802,1558
C14802,1562
C14802,1564
C14802,1565
C14802,1572
C14802,1573
C14802,1577
C14802,1579
C14802,1580
C14802,199974
C14802,260293
C14802,284541
C14802,29785
C14802,57834
C14802,64816
C14802,66002
C14802,10314
C14802,119391
C14802,221357
C14802,25774
C14802,27306
C14802,2938
C14802,2939
C14802,2940
C14802,2941
C14802,2944
C14802,2946
C14802,2947
C14802,2948
C14802,2949
C14802,2950
C14802,2952
C14802,2953
C14802,373156
C14802,4257
C14802,4258
C14802,4259
C14802,653689
C14802,9446
C14803,10314
C14803,119391
C14803,221357
C14803,25774
C14803,27306
C14803,2938
C14803,2939
C14803,2940
C14803,2941
C14803,2944
C14803,2946
C14803,2947
C14803,2948
C14803,2949
C14803,2950
C14803,2952
C14803,2953
C14803,373156
C14803,4257
C14803,4258
C14803,4259
C14803,653689
C14803,9446
C14804,10314
C14804,119391
C14804,221357
C14804,25774
C14804,27306
C14804,2938
C14804,2939
C14804,2940
C14804,2941
C14804,2944
C14804,2946
C14804,2947
C14804,2948
C14804,2949
C14804,2950
C14804,2952
C14804,2953
C14804,373156
C14804,4257
C14804,4258
C14804,4259
C14804,653689
C14804,9446
C14805,10314
C14805,119391
C14805,221357
C14805,25774
C14805,27306
C14805,2938
C14805,2939
C14805,2940
C14805,2941
C14805,2944
C14805,2946
C14805,2947
C14805,2948
C14805,2949
C14805,2950
C14805,2952
C14805,2953
C14805,373156
C14805,4257
C14805,4258
C14805,4259
C14805,653689
C14805,9446
C14806,10314
C14806,119391
C14806,221357
C14806,25774
C14806,27306
C14806,2938
C14806,2939
C14806,2940
C14806,2941
C14806,2944
C14806,2946
C14806,2947
C14806,2948
C14806,2949
C14806,2950
C14806,2952
C14806,2953
C14806,373156
C14806,4257
C14806,4258
C14806,4259
C14806,653689
C14806,9446
C14807,59344
C14808,59344
C14810,59344
C14812,59344
C14813,100861540
C14813,107987478
C14813,107987479
C14813,11283
C14813,1543
C14813,1544
C14813,1545
C14813,1551
C14813,1553
C14813,1558
C14813,1562
C14813,1564
C14813,1565
C14813,1572
C14813,1573
C14813,1577
C14813,1579
C14813,1580
C14813,199974
C14813,260293
C14813,284541
C14813,29785
C14813,57834
C14813,64816
C14813,66002
C14814,100861540
C14814,107987478
C14814,107987479
C14814,11283
C14814,1543
C14814,1544
C14814,1545
C14814,1551
C14814,1553
C14814,1558
C14814,1562
C14814,1564
C14814,1565
C14814,1572
C14814,1573
C14814,1577
C14814,1579
C14814,1580
C14814,199974
C14814,260293
C14814,284541
C14814,29785
C14814,57834
C14814,64816
C14814,66002
C14818,3162
C14818,3163
C14818,1356
C14818,2395
C14818,2495
C14818,341208
C14818,94033
C14818,9843
C14818,11019
C14818,2235
C14818,11068
C14818,1534
C14818,220002
C14818,79901
C14819,1356
C14819,2395
C14819,2495
C14819,341208
C14819,94033
C14819,9843
C14819,11068
C14819,1534
C14819,220002
C14819,79901
C14825,100861540
C14825,107987478
C14825,107987479
C14825,11283
C14825,1543
C14825,1544
C14825,1545
C14825,1551
C14825,1553
C14825,1558
C14825,1562
C14825,1564
C14825,1565
C14825,1572
C14825,1573
C14825,1577
C14825,1579
C14825,1580
C14825,199974
C14825,260293
C14825,284541
C14825,29785
C14825,57834
C14825,64816
C14825,66002
C14826,100861540
C14826,107987478
C14826,107987479
C14826,11283
C14826,1543
C14826,1544
C14826,1545
C14826,1551
C14826,1553
C14826,1558
C14826,1562
C14826,1564
C14826,1565
C14826,1572
C14826,1573
C14826,1577
C14826,1579
C14826,1580
C14826,199974
C14826,260293
C14826,284541
C14826,29785
C14826,57834
C14826,64816
C14826,66002
C14830,7264
C14839,10314
C14839,119391
C14839,221357
C14839,25774
C14839,27306
C14839,2938
C14839,2939
C14839,2940
C14839,2941
C14839,2944
C14839,2946
C14839,2947
C14839,2948
C14839,2949
C14839,2950
C14839,2952
C14839,2953
C14839,373156
C14839,4257
C14839,4258
C14839,4259
C14839,653689
C14839,9446
C14839,2052
C14840,10314
C14840,119391
C14840,221357
C14840,25774
C14840,27306
C14840,2938
C14840,2939
C14840,2940
C14840,2941
C14840,2944
C14840,2946
C14840,2947
C14840,2948
C14840,2949
C14840,2950
C14840,2952
C14840,2953
C14840,373156
C14840,4257
C14840,4258
C14840,4259
C14840,653689
C14840,9446
C14840,2052
C14842,2052
C14844,2052
C14847,10314
C14847,119391
C14847,221357
C14847,25774
C14847,27306
C14847,2938
C14847,2939
C14847,2940
C14847,2941
C14847,2944
C14847,2946
C14847,2947
C14847,2948
C14847,2949
C14847,2950
C14847,2952
C14847,2953
C14847,373156
C14847,4257
C14847,4258
C14847,4259
C14847,653689
C14847,9446
C14848,10314
C14848,119391
C14848,221357
C14848,25774
C14848,27306
C14848,2938
C14848,2939
C14848,2940
C14848,2941
C14848,2944
C14848,2946
C14848,2947
C14848,2948
C14848,2949
C14848,2950
C14848,2952
C14848,2953
C14848,373156
C14848,4257
C14848,4258
C14848,4259
C14848,653689
C14848,9446
C14849,100861540
C14849,107987478
C14849,107987479
C14849,11283
C14849,1543
C14849,1544
C14849,1545
C14849,1551
C14849,1553
C14849,1558
C14849,1562
C14849,1564
C14849,1565
C14849,1572
C14849,1573
C14849,1577
C14849,1579
C14849,1580
C14849,199974
C14849,260293
C14849,284541
C14849,29785
C14849,57834
C14849,64816
C14849,66002
C14850,100861540
C14850,107987478
C14850,107987479
C14850,11283
C14850,1543
C14850,1544
C14850,1545
C14850,1551
C14850,1553
C14850,1558
C14850,1562
C14850,1564
C14850,1565
C14850,1572
C14850,1573
C14850,1577
C14850,1579
C14850,1580
C14850,199974
C14850,260293
C14850,284541
C14850,29785
C14850,57834
C14850,64816
C14850,66002
C14850,2052
C14851,100861540
C14851,107987478
C14851,107987479
C14851,11283
C14851,1543
C14851,1544
C14851,1545
C14851,1551
C14851,1553
C14851,1558
C14851,1562
C14851,1564
C14851,1565
C14851,1572
C14851,1573
C14851,1577
C14851,1579
C14851,1580
C14851,199974
C14851,260293
C14851,284541
C14851,29785
C14851,57834
C14851,64816
C14851,66002
C14851,10314
C14851,119391
C14851,221357
C14851,25774
C14851,27306
C14851,2938
C14851,2939
C14851,2940
C14851,2941
C14851,2944
C14851,2946
C14851,2947
C14851,2948
C14851,2949
C14851,2950
C14851,2952
C14851,2953
C14851,373156
C14851,4257
C14851,4258
C14851,4259
C14851,653689
C14851,9446
C14852,100861540
C14852,107987478
C14852,107987479
C14852,11283
C14852,1543
C14852,1544
C14852,1545
C14852,1551
C14852,1553
C14852,1558
C14852,1562
C14852,1564
C14852,1565
C14852,1572
C14852,1573
C14852,1577
C14852,1579
C14852,1580
C14852,199974
C14852,260293
C14852,284541
C14852,29785
C14852,57834
C14852,64816
C14852,66002
C14852,10314
C14852,119391
C14852,221357
C14852,25774
C14852,27306
C14852,2938
C14852,2939
C14852,2940
C14852,2941
C14852,2944
C14852,2946
C14852,2947
C14852,2948
C14852,2949
C14852,2950
C14852,2952
C14852,2953
C14852,373156
C14852,4257
C14852,4258
C14852,4259
C14852,653689
C14852,9446
C14852,2052
C14853,100861540
C14853,107987478
C14853,107987479
C14853,11283
C14853,1543
C14853,1544
C14853,1545
C14853,1551
C14853,1553
C14853,1558
C14853,1562
C14853,1564
C14853,1565
C14853,1572
C14853,1573
C14853,1577
C14853,1579
C14853,1580
C14853,199974
C14853,260293
C14853,284541
C14853,29785
C14853,57834
C14853,64816
C14853,66002
C14854,100861540
C14854,107987478
C14854,107987479
C14854,11283
C14854,1543
C14854,1544
C14854,1545
C14854,1551
C14854,1553
C14854,1558
C14854,1562
C14854,1564
C14854,1565
C14854,1572
C14854,1573
C14854,1577
C14854,1579
C14854,1580
C14854,199974
C14854,260293
C14854,284541
C14854,29785
C14854,57834
C14854,64816
C14854,66002
C14855,10314
C14855,119391
C14855,221357
C14855,25774
C14855,27306
C14855,2938
C14855,2939
C14855,2940
C14855,2941
C14855,2944
C14855,2946
C14855,2947
C14855,2948
C14855,2949
C14855,2950
C14855,2952
C14855,2953
C14855,373156
C14855,4257
C14855,4258
C14855,4259
C14855,653689
C14855,9446
C14856,10314
C14856,119391
