source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0045184,establishment of protein localization,1.0,False,"""The directed movement of a protein to a specific location."" [GOC:bf]",1869,54,7,20972,0.12962962962962962,0.003745318352059925,query_1,['GO:0051234']
GO:BP,GO:0045229,external encapsulating structure organization,1.0,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",309,54,1,20972,0.018518518518518517,0.003236245954692557,query_1,['GO:0016043']
GO:BP,GO:0045321,leukocyte activation,1.0,False,"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor."" [GOC:add]",975,54,1,20972,0.018518518518518517,0.0010256410256410256,query_1,"['GO:0001775', 'GO:0002376']"
GO:BP,GO:0045333,cellular respiration,1.0,False,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration)."" [GOC:das, ISBN:0140513590, ISBN:0198506732]",332,54,3,20972,0.05555555555555555,0.009036144578313253,query_1,['GO:0015980']
GO:BP,GO:0045444,fat cell differentiation,1.0,False,"""The process in which a relatively unspecialized cell acquires specialized features of an adipocyte, an animal connective tissue cell specialized for the synthesis and storage of fat."" [CL:0000136, GOC:go_curators]",243,54,1,20972,0.018518518518518517,0.00411522633744856,query_1,['GO:0030154']
GO:BP,GO:0045454,cell redox homeostasis,1.0,False,"""Any process that maintains the redox environment of a cell or compartment within a cell."" [GOC:ai, GOC:dph, GOC:tb, PMID:38689066]",41,54,1,20972,0.018518518518518517,0.024390243902439025,query_1,['GO:0019725']
GO:BP,GO:0045595,regulation of cell differentiation,1.0,False,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",1549,54,4,20972,0.07407407407407407,0.0025823111684958036,query_1,"['GO:0030154', 'GO:0050793', 'GO:0050794']"
GO:BP,GO:0043549,regulation of kinase activity,1.0,False,"""Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:bf]",353,54,1,20972,0.018518518518518517,0.0028328611898017,query_1,"['GO:0042325', 'GO:0051338']"
GO:BP,GO:0043588,skin development,1.0,False,"""The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue."" [GOC:jl, UBERON:0002097]",325,54,2,20972,0.037037037037037035,0.006153846153846154,query_1,['GO:0048513']
GO:BP,GO:0043654,recognition of apoptotic cell,1.0,False,"""The process in which a cell interprets signals (in the form of specific proteins and lipids) on the surface of a dying cell which it will engulf and remove by phagocytosis."" [GOC:rk, PMID:15536015]",7,54,1,20972,0.018518518518518517,0.14285714285714285,query_1,"['GO:0006910', 'GO:0043277']"
GO:BP,GO:0045137,development of primary sexual characteristics,1.0,False,"""The process whose specific outcome is the progression of the primary sexual characteristics over time, from their formation to the mature structures. The primary sexual characteristics are the testes in males and the ovaries in females and they develop in response to sex hormone secretion."" [GOC:ai]",232,54,1,20972,0.018518518518518517,0.004310344827586207,query_1,"['GO:0003006', 'GO:0007275', 'GO:0007548']"
GO:BP,GO:0043687,post-translational protein modification,1.0,False,"""The process of covalently altering one or more amino acids in a protein after the protein has been completely translated and released from the ribosome."" [GOC:jsg]",977,54,2,20972,0.037037037037037035,0.0020470829068577278,query_1,['GO:0036211']
GO:BP,GO:0043933,protein-containing complex organization,1.0,False,"""Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein complex."" [GOC:mah]",3412,54,8,20972,0.14814814814814814,0.0023446658851113715,query_1,['GO:0016043']
GO:BP,GO:0044057,regulation of system process,1.0,False,"""Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system."" [GOC:jl]",543,54,1,20972,0.018518518518518517,0.001841620626151013,query_1,"['GO:0003008', 'GO:0051239']"
GO:BP,GO:0044085,cellular component biogenesis,1.0,False,"""A process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component."" [GOC:jl, GOC:mah]",5090,54,7,20972,0.12962962962962962,0.00137524557956778,query_1,['GO:0071840']
GO:BP,GO:0044093,positive regulation of molecular function,1.0,False,"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",590,54,1,20972,0.018518518518518517,0.001694915254237288,query_1,['GO:0065009']
GO:BP,GO:0044238,primary metabolic process,1.0,False,"""The chemical reactions and pathways involving those compounds which are formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [GOC:go_curators]",12170,54,30,20972,0.5555555555555556,0.0024650780608052587,query_1,['GO:0008152']
GO:BP,GO:0044272,sulfur compound biosynthetic process,1.0,False,"""The chemical reactions and pathways resulting in the formation of compounds that contain sulfur, such as the amino acids methionine and cysteine or the tripeptide glutathione."" [GOC:jl]",108,54,1,20972,0.018518518518518517,0.009259259259259259,query_1,"['GO:0006790', 'GO:0009058']"
GO:BP,GO:0044281,small molecule metabolic process,1.0,False,"""The chemical reactions and pathways involving small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",1694,54,9,20972,0.16666666666666666,0.005312868949232586,query_1,['GO:0008152']
GO:BP,GO:0044283,small molecule biosynthetic process,1.0,False,"""The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",580,54,1,20972,0.018518518518518517,0.0017241379310344827,query_1,"['GO:0009058', 'GO:0044281']"
GO:BP,GO:0044319,"wound healing, spreading of cells",1.0,False,"""The migration of a cell along or through a wound gap that contributes to the reestablishment of a continuous surface."" [GOC:jl]",40,54,1,20972,0.018518518518518517,0.025,query_1,"['GO:0016477', 'GO:0090505']"
GO:BP,GO:0044351,macropinocytosis,1.0,False,"""An endocytosis process that results in the uptake of liquid material by cells from their external environment by the 'ruffling' of the cell membrane to form heterogeneously sized intracellular vesicles called macropinosomes, which can be up to 5 micrometers in size."" [PMID:14732047]",10,54,1,20972,0.018518518518518517,0.1,query_1,['GO:0006907']
GO:BP,GO:0043903,regulation of biological process involved in symbiotic interaction,1.0,False,"""Any process that modulates the frequency, rate or extent of symbiosis, an interaction between two organisms living together in more or less intimate association."" [GOC:jl]",38,54,1,20972,0.018518518518518517,0.02631578947368421,query_1,"['GO:0044403', 'GO:0050789']"
GO:BP,GO:0045089,positive regulation of innate immune response,1.0,False,"""Any process that activates or increases the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]",388,54,4,20972,0.07407407407407407,0.010309278350515464,query_1,"['GO:0002833', 'GO:0031349', 'GO:0032103', 'GO:0045087', 'GO:0045088', 'GO:0050778']"
GO:BP,GO:0045088,regulation of innate immune response,1.0,False,"""Any process that modulates the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]",470,54,5,20972,0.09259259259259259,0.010638297872340425,query_1,"['GO:0002831', 'GO:0031347', 'GO:0032101', 'GO:0045087', 'GO:0050776']"
GO:BP,GO:0045087,innate immune response,1.0,False,"""Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens."" [GO_REF:0000022, GOC:add, GOC:ebc, GOC:mtg_sensu]",1018,54,7,20972,0.12962962962962962,0.0068762278978389,query_1,"['GO:0006955', 'GO:0140546']"
GO:BP,GO:0046530,photoreceptor cell differentiation,1.0,False,"""The specialization of organization of a photoreceptor, a cell that responds to incident electromagnetic radiation, particularly visible light. An example of this process is found in Drosophila melanogaster."" [GOC:ai, ISBN:0198506732]",77,54,1,20972,0.018518518518518517,0.012987012987012988,query_1,['GO:0030182']
GO:BP,GO:0046546,development of primary male sexual characteristics,1.0,False,"""The process whose specific outcome is the progression of the primary male sexual characteristics over time, from their formation to the mature structures. The primary male sexual characteristics are the testes, and they develop in response to sex hormone secretion."" [GOC:ai]",142,54,1,20972,0.018518518518518517,0.007042253521126761,query_1,"['GO:0045137', 'GO:0046661']"
GO:BP,GO:0045596,negative regulation of cell differentiation,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",665,54,2,20972,0.037037037037037035,0.0030075187969924814,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048523', 'GO:0051093']"
GO:BP,GO:0045597,positive regulation of cell differentiation,1.0,False,"""Any process that activates or increases the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",852,54,1,20972,0.018518518518518517,0.0011737089201877935,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048522', 'GO:0051094']"
GO:BP,GO:0045685,regulation of glial cell differentiation,1.0,False,"""Any process that modulates the frequency, rate or extent of glia cell differentiation."" [GOC:go_curators]",71,54,2,20972,0.037037037037037035,0.028169014084507043,query_1,"['GO:0010001', 'GO:0045595']"
GO:BP,GO:0045686,negative regulation of glial cell differentiation,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of glia cell differentiation."" [GOC:go_curators]",24,54,1,20972,0.018518518518518517,0.041666666666666664,query_1,"['GO:0010001', 'GO:0014014', 'GO:0045685']"
GO:BP,GO:0045687,positive regulation of glial cell differentiation,1.0,False,"""Any process that activates or increases the frequency, rate or extent of glia cell differentiation."" [GOC:go_curators]",41,54,1,20972,0.018518518518518517,0.024390243902439025,query_1,"['GO:0010001', 'GO:0014015', 'GO:0045685']"
GO:BP,GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,1.0,False,"""Any process that activates or increases the frequency, rate or extent of G protein-coupled receptor signaling pathway activity."" [GOC:go_curators]",38,54,1,20972,0.018518518518518517,0.02631578947368421,query_1,"['GO:0007186', 'GO:0008277', 'GO:0009967']"
GO:BP,GO:0045765,regulation of angiogenesis,1.0,False,"""Any process that modulates the frequency, rate or extent of angiogenesis."" [GOC:go_curators]",292,54,1,20972,0.018518518518518517,0.003424657534246575,query_1,"['GO:0001525', 'GO:0022603', 'GO:1901342']"
GO:BP,GO:0045766,positive regulation of angiogenesis,1.0,False,"""Any process that activates or increases angiogenesis."" [GOC:go_curators]",163,54,1,20972,0.018518518518518517,0.006134969325153374,query_1,"['GO:0001525', 'GO:0045765', 'GO:1904018']"
GO:BP,GO:0045785,positive regulation of cell adhesion,1.0,False,"""Any process that activates or increases the frequency, rate or extent of cell adhesion."" [GOC:go_curators]",483,54,1,20972,0.018518518518518517,0.002070393374741201,query_1,"['GO:0007155', 'GO:0030155', 'GO:0048522']"
GO:BP,GO:0045807,positive regulation of endocytosis,1.0,False,"""Any process that activates or increases the frequency, rate or extent of endocytosis."" [GOC:go_curators]",154,54,2,20972,0.037037037037037035,0.012987012987012988,query_1,"['GO:0006897', 'GO:0030100', 'GO:0051050', 'GO:0051130']"
GO:BP,GO:0045833,negative regulation of lipid metabolic process,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]",97,54,1,20972,0.018518518518518517,0.010309278350515464,query_1,"['GO:0006629', 'GO:0009892', 'GO:0019216']"
GO:BP,GO:0045859,regulation of protein kinase activity,1.0,False,"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]",330,54,1,20972,0.018518518518518517,0.0030303030303030303,query_1,"['GO:0001932', 'GO:0043549']"
GO:BP,GO:0045860,positive regulation of protein kinase activity,1.0,False,"""Any process that activates or increases the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]",194,54,1,20972,0.018518518518518517,0.005154639175257732,query_1,"['GO:0001934', 'GO:0033674', 'GO:0045859']"
GO:BP,GO:0045861,negative regulation of proteolysis,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:go_curators]",68,54,1,20972,0.018518518518518517,0.014705882352941176,query_1,"['GO:0006508', 'GO:0030162', 'GO:0051248']"
GO:BP,GO:0045893,positive regulation of DNA-templated transcription,1.0,False,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1672,54,1,20972,0.018518518518518517,0.0005980861244019139,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902680']"
GO:BP,GO:0045922,negative regulation of fatty acid metabolic process,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving fatty acids."" [GOC:go_curators]",37,54,1,20972,0.018518518518518517,0.02702702702702703,query_1,"['GO:0006631', 'GO:0019217', 'GO:0045833', 'GO:0062014']"
GO:BP,GO:0044409,symbiont entry into host,1.0,False,"""Entry of a symbiont into the body, tissues, or cells of a host organism as part of the symbiont life cycle. The host is defined as the larger of the organisms involved in a symbiotic interaction."" [GOC:vw]",137,54,2,20972,0.037037037037037035,0.014598540145985401,query_1,['GO:0051701']
GO:BP,GO:0044419,biological process involved in interspecies interaction between organisms,1.0,False,"""Any process evolved to enable an interaction with an organism of a different species."" [GOC:cc]",1777,54,10,20972,0.18518518518518517,0.005627462014631401,query_1,['GO:0008150']
GO:BP,GO:0044571,[2Fe-2S] cluster assembly,1.0,False,"""The incorporation of two iron atoms and two sulfur atoms into an iron-sulfur cluster."" [GOC:jl, GOC:mengo_curators, GOC:pde, GOC:tt, GOC:vw, PMID:15952888]",11,54,1,20972,0.018518518518518517,0.09090909090909091,query_1,['GO:0016226']
GO:BP,GO:0044860,protein localization to plasma membrane raft,1.0,False,"""A process in which a protein is transported to, or maintained in, a location within a plasma membrane raft."" [GOC:jl]",5,54,1,20972,0.018518518518518517,0.2,query_1,"['GO:1903044', 'GO:1990778']"
GO:BP,GO:0044861,protein transport into plasma membrane raft,1.0,False,"""The directed movement of a protein into a plasma membrane raft."" [GOC:jl]",2,54,1,20972,0.018518518518518517,0.5,query_1,"['GO:0032596', 'GO:0044860']"
GO:BP,GO:0046486,glycerolipid metabolic process,1.0,False,"""The chemical reactions and pathways involving glycerolipids, any lipid with a glycerol backbone. Diacylglycerol and phosphatidate are key lipid intermediates of glycerolipid biosynthesis."" [GOC:ai, PMID:8906569]",386,54,2,20972,0.037037037037037035,0.0051813471502590676,query_1,['GO:0006629']
GO:BP,GO:0048585,negative regulation of response to stimulus,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",1693,54,7,20972,0.12962962962962962,0.004134672179562906,query_1,"['GO:0048519', 'GO:0048583', 'GO:0050896']"
GO:BP,GO:0034614,cellular response to reactive oxygen species,1.0,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:mah]",132,54,1,20972,0.018518518518518517,0.007575757575757576,query_1,"['GO:0000302', 'GO:0034599', 'GO:1901701']"
GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,1.0,False,"""The chemical reactions and pathways resulting in the formation of nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:mah]",7035,54,7,20972,0.12962962962962962,0.0009950248756218905,query_1,"['GO:0006139', 'GO:0009058']"
GO:BP,GO:0021700,developmental maturation,1.0,False,"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure, cell or cellular component to attain its fully functional state."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]",346,54,1,20972,0.018518518518518517,0.002890173410404624,query_1,['GO:0032502']
GO:BP,GO:0021783,preganglionic parasympathetic fiber development,1.0,False,"""The process whose specific outcome is the progression of a preganglionic parasympathetic fiber over time, from its formation to the mature structure. A preganglionic parasympathetic fiber is a cholinergic axonal fiber projecting from the CNS to a parasympathetic ganglion."" [GO_REF:0000021, GOC:cjm, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]",16,54,1,20972,0.018518518518518517,0.0625,query_1,"['GO:0007417', 'GO:0048486', 'GO:0048731']"
GO:BP,GO:0022008,neurogenesis,1.0,False,"""Generation of cells within the nervous system."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]",1769,54,8,20972,0.14814814814814814,0.0045223289994347085,query_1,"['GO:0007399', 'GO:0030154']"
GO:BP,GO:0022402,cell cycle process,1.0,False,"""The cellular process that ensures successive accurate and complete genome replication and chromosome segregation."" [GOC:isa_complete, GOC:mtg_cell_cycle]",1290,54,3,20972,0.05555555555555555,0.002325581395348837,query_1,"['GO:0007049', 'GO:0009987']"
GO:BP,GO:0022404,molting cycle process,1.0,False,"""A multicellular organismal process involved in the periodic casting off and regeneration of an outer covering of cuticle, feathers, hair, horns, skin."" [GOC:isa_complete]",102,54,2,20972,0.037037037037037035,0.0196078431372549,query_1,"['GO:0032501', 'GO:0042303']"
GO:BP,GO:0022405,hair cycle process,1.0,False,"""A multicellular organismal process involved in the cyclical phases of growth (anagen), regression (catagen), quiescence (telogen), and shedding (exogen) in the life of a hair; one of the collection or mass of filaments growing from the skin of an animal, and forming a covering for a part of the head or for any part or the whole of the body."" [GOC:isa_complete]",102,54,2,20972,0.037037037037037035,0.0196078431372549,query_1,"['GO:0022404', 'GO:0042633']"
GO:BP,GO:0022406,membrane docking,1.0,False,"""The initial attachment of a membrane or protein to a target membrane. Docking requires only that the proteins come close enough to interact and adhere."" [GOC:isa_complete, PMID:27875684]",88,54,1,20972,0.018518518518518517,0.011363636363636364,query_1,['GO:0009987']
GO:BP,GO:0022411,cellular component disassembly,1.0,False,"""A cellular process that results in the breakdown of a cellular component."" [GOC:isa_complete]",444,54,1,20972,0.018518518518518517,0.0022522522522522522,query_1,['GO:0016043']
GO:BP,GO:0022412,cellular process involved in reproduction in multicellular organism,1.0,False,"""A process, occurring at the cellular level, that is involved in the reproductive function of a multicellular organism."" [GOC:isa_complete]",424,54,2,20972,0.037037037037037035,0.0047169811320754715,query_1,"['GO:0009987', 'GO:0048609']"
GO:BP,GO:0022414,reproductive process,1.0,False,"""A biological process that directly contributes to the process of producing new individuals by one or two organisms. The new individuals inherit some proportion of their genetic material from the parent or parents."" [GOC:dph, GOC:isa_complete]",1592,54,5,20972,0.09259259259259259,0.00314070351758794,query_1,['GO:0008150']
GO:BP,GO:0030154,cell differentiation,1.0,False,"""The cellular developmental process in which a relatively unspecialized cell, e.g. embryonic or regenerative cell, acquires specialized structural and/or functional features that characterize a specific cell. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."" [ISBN:0198506732]",4443,54,16,20972,0.2962962962962963,0.0036011703803736214,query_1,['GO:0048869']
GO:BP,GO:0022603,regulation of anatomical structure morphogenesis,1.0,False,"""Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis."" [GOC:mah]",822,54,7,20972,0.12962962962962962,0.00851581508515815,query_1,"['GO:0009653', 'GO:0050793']"
GO:BP,GO:0022607,cellular component assembly,1.0,False,"""The aggregation, arrangement and bonding together of a cellular component."" [GOC:isa_complete]",4830,54,7,20972,0.12962962962962962,0.0014492753623188406,query_1,"['GO:0016043', 'GO:0044085']"
GO:BP,GO:0023051,regulation of signaling,1.0,False,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",3473,54,10,20972,0.18518518518518517,0.0028793550244745176,query_1,"['GO:0023052', 'GO:0050789']"
GO:BP,GO:0023052,signaling,1.0,False,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",6558,54,23,20972,0.42592592592592593,0.0035071668191521805,query_1,['GO:0050789']
GO:BP,GO:0023056,positive regulation of signaling,1.0,False,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1779,54,6,20972,0.1111111111111111,0.003372681281618887,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048518']"
GO:BP,GO:0021571,rhombomere 5 development,1.0,False,"""The process whose specific outcome is the progression of rhombomere 5 over time, from its formation to the mature structure. Rhombomeres are transverse segments of the developing rhombencephalon. Rhombomeres are lineage restricted, express different genes from one another, and adopt different developmental fates. Rhombomeres are numbered in anterior to posterior order."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]",3,54,1,20972,0.018518518518518517,0.3333333333333333,query_1,['GO:0021546']
GO:BP,GO:0021591,ventricular system development,1.0,False,"""The process whose specific outcome is the progression of the brain ventricular system over time, from its formation to the mature structure. The brain ventricular system consists of four communicating cavities within the brain that are continuous with the central canal of the spinal cord. These cavities include two lateral ventricles, the third ventricle and the fourth ventricle. Cerebrospinal fluid fills the ventricles and is produced by the choroid plexus."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",33,54,1,20972,0.018518518518518517,0.030303030303030304,query_1,"['GO:0007420', 'GO:0048731']"
GO:BP,GO:0021593,rhombomere morphogenesis,1.0,False,"""The process in which the anatomical structure of the rhombomere is generated and organized. Rhombomeres are transverse segments of the developing rhombencephalon. Rhombomeres are lineage restricted, express different genes from one another, and adopt different developmental fates."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",2,54,1,20972,0.018518518518518517,0.5,query_1,"['GO:0009653', 'GO:0021546']"
GO:BP,GO:0021594,rhombomere formation,1.0,False,"""The process that gives rise to the rhombomere. This process pertains to the initial formation of a structure from unspecified parts. Rhombomeres are transverse segments of the developing rhombencephalon. Rhombomeres are lineage restricted, express different genes from one another, and adopt different developmental fates."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",1,54,1,20972,0.018518518518518517,1.0,query_1,"['GO:0021593', 'GO:0048646']"
GO:BP,GO:0021595,rhombomere structural organization,1.0,False,"""The process that contributes to the act of creating the structural organization of the rhombomere structure. Rhombomeres are transverse segments of the developing rhombencephalon. Rhombomeres are lineage restricted, express different genes from one another, and adopt different developmental fates."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",1,54,1,20972,0.018518518518518517,1.0,query_1,"['GO:0021593', 'GO:0048532']"
GO:BP,GO:0021602,cranial nerve morphogenesis,1.0,False,"""The process in which the anatomical structure of the cranial nerves are generated and organized. The cranial nerves are composed of twelve pairs of nerves that emanate from the nervous tissue of the hindbrain. These nerves are sensory, motor, or mixed in nature, and provide the motor and general sensory innervation of the head, neck and viscera. They mediate vision, hearing, olfaction and taste and carry the parasympathetic innervation of the autonomic ganglia that control visceral functions."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",30,54,1,20972,0.018518518518518517,0.03333333333333333,query_1,"['GO:0009653', 'GO:0021545']"
GO:BP,GO:0022604,regulation of cell morphogenesis,1.0,False,"""Any process that modulates the frequency, rate or extent of cell morphogenesis. Cell morphogenesis is the developmental process in which the shape of a cell is generated and organized."" [GOC:isa_complete]",241,54,3,20972,0.05555555555555555,0.012448132780082987,query_1,"['GO:0000902', 'GO:0022603']"
GO:BP,GO:0021604,cranial nerve structural organization,1.0,False,"""The process that contributes to the act of creating the structural organization of the cranial nerves. This process pertains to the physical shaping of a rudimentary structure. The cranial nerves are composed of twelve pairs of nerves that emanate from the nervous tissue of the hindbrain. These nerves are sensory, motor, or mixed in nature, and provide the motor and general sensory innervation of the head, neck and viscera. They mediate vision, hearing, olfaction and taste and carry the parasympathetic innervation of the autonomic ganglia that control visceral functions."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",11,54,1,20972,0.018518518518518517,0.09090909090909091,query_1,"['GO:0021602', 'GO:0048532']"
GO:BP,GO:0030111,regulation of Wnt signaling pathway,1.0,False,"""Any process that modulates the frequency, rate or extent of the activity of the Wnt signal transduction pathway."" [GOC:dph, GOC:mah, GOC:tb]",331,54,3,20972,0.05555555555555555,0.00906344410876133,query_1,"['GO:0009966', 'GO:0016055']"
GO:BP,GO:0030100,regulation of endocytosis,1.0,False,"""Any process that modulates the frequency, rate or extent of endocytosis."" [GOC:go_curators]",292,54,4,20972,0.07407407407407407,0.0136986301369863,query_1,"['GO:0006897', 'GO:0051128', 'GO:0060627']"
GO:BP,GO:0030178,negative regulation of Wnt signaling pathway,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the Wnt signaling pathway."" [GOC:dph, GOC:go_curators, GOC:tb]",170,54,1,20972,0.018518518518518517,0.0058823529411764705,query_1,"['GO:0009968', 'GO:0016055', 'GO:0030111']"
GO:BP,GO:0030182,neuron differentiation,1.0,False,"""The process in which a relatively unspecialized cell acquires specialized features of a neuron."" [GOC:mah]",1444,54,7,20972,0.12962962962962962,0.004847645429362881,query_1,"['GO:0030154', 'GO:0048699']"
GO:BP,GO:0030193,regulation of blood coagulation,1.0,False,"""Any process that modulates the frequency, rate or extent of blood coagulation."" [GOC:mah]",68,54,2,20972,0.037037037037037035,0.029411764705882353,query_1,"['GO:0007596', 'GO:0032101', 'GO:0050818', 'GO:0061041', 'GO:1900046']"
GO:BP,GO:0030194,positive regulation of blood coagulation,1.0,False,"""Any process that activates or increases the frequency, rate or extent of blood coagulation."" [GOC:mah]",26,54,1,20972,0.018518518518518517,0.038461538461538464,query_1,"['GO:0007596', 'GO:0030193', 'GO:0050820', 'GO:0090303', 'GO:1900048']"
GO:BP,GO:0030195,negative regulation of blood coagulation,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of blood coagulation."" [GOC:mah]",50,54,2,20972,0.037037037037037035,0.04,query_1,"['GO:0007596', 'GO:0030193', 'GO:0050819', 'GO:0061045', 'GO:1900047']"
GO:BP,GO:0030198,extracellular matrix organization,1.0,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an extracellular matrix."" [GOC:mah]",307,54,1,20972,0.018518518518518517,0.003257328990228013,query_1,"['GO:0043062', 'GO:0045229']"
GO:BP,GO:0030201,heparan sulfate proteoglycan metabolic process,1.0,False,"""The chemical reactions and pathways involving heparan sulfate proteoglycans, which consist of a core protein linked to a heparan sulfate glycosaminoglycan. The heparan sulfate chain is composed of the repeating disaccharide unit beta-(1,4)-N-acetyl-D-glucosamine-alpha-(1,4)-hexuronic acid, the former being either sulfated or deacetylated on its amino group as well as sulfated on one of its hydroxyl groups, and the latter being a mixture of sulfated and nonsulfated D-glucuronic and L-iduronic acids."" [PMID:27241222]",45,54,1,20972,0.018518518518518517,0.022222222222222223,query_1,['GO:0006029']
GO:BP,GO:0030203,glycosaminoglycan metabolic process,1.0,False,"""The chemical reactions and pathways involving glycosaminoglycans, any of a group of linear polysaccharides composed of repeating disaccharide units."" [PMID:38500384]",65,54,1,20972,0.018518518518518517,0.015384615384615385,query_1,['GO:0006022']
GO:BP,GO:0030218,erythrocyte differentiation,1.0,False,"""The process in which a myeloid precursor cell acquires specializes features of an erythrocyte."" [GOC:mah]",138,54,1,20972,0.018518518518518517,0.007246376811594203,query_1,"['GO:0030099', 'GO:0034101']"
